sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-5.1256;-12.5804;1.1785;0.589;-9.5809;2.0074;-4.0982;-2.4398;-1.4458;-0.4353;-0.4727;-0.9601;0.0;-20.22;24.79;7.74;67.0;77.43;-12.03;0.0;65.712;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;945872;2018-08-03 09:01:08:521
-22.8594;-32.1219;-23.6565;-2.0894;-9.3016;-2.2988;-20.2547;-20.0389;-23.0666;1.2787;-2.7374;-0.7385;0.0;-31.11;11.56;10.71;292.1;66.32;141.38;0.0;64.401;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;946371;2018-08-03 09:01:09:020
-19.9433;-14.1965;5.3827;0.5864;-9.6475;1.6592;-19.0015;-3.3435;2.609;0.908;-1.3952;-0.0493;0.0;-37.56;15.3;4.36;100.03;80.22;-20.0;0.0;67.571;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;946872;2018-08-03 09:01:09:521
-16.2155;-33.556;-8.4438;-1.8513;-9.2795;-2.5756;-14.9255;-27.2875;-13.4979;1.0476;-1.2056;-0.0344;0.0;-41.58;36.55;1.1;312.0;68.66;147.95;0.0;64.794;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;947371;2018-08-03 09:01:10:020
-11.3625;-9.6739;3.5488;0.4267;-9.6087;1.9133;-14.6806;-1.879;2.8085;0.4265;-1.7318;0.2884;0.0;-38.56;48.23;7.23;77.83;78.59;-11.58;0.0;68.992;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;947871;2018-08-03 09:01:10:520
-4.776;-16.6554;-12.8802;-2.5068;-9.228;-2.175;-6.1414;-9.2052;-12.0777;-1.1756;1.4299;0.6421;0.0;-28.11;38.39;25.23;292.69;68.19;136.27;0.0;67.504;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;948372;2018-08-03 09:01:11:021
-9.0209;-14.0816;-6.9474;0.3912;-9.5691;2.1093;-9.2954;-4.7949;-3.6063;-0.251;1.6824;0.3172;0.0;-13.3;37.72;19.22;32.67;77.14;-11.86;0.0;66.511;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;948872;2018-08-03 09:01:11:521
8.3562;-0.1641;6.6804;-2.7937;-8.9252;-2.9507;8.98;5.54;13.4623;1.1616;-1.6935;-0.306;0.0;-21.7;9.78;26.94;269.1;66.44;134.47;0.0;66.758;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;949372;2018-08-03 09:01:12:021
-7.1056;-16.9427;-7.6729;0.0844;-9.715;1.3349;-8.3878;-6.6886;-9.2485;-2.3123;2.4334;1.8565;0.0;-5.5;13.58;19.37;31.76;78.98;-20.11;0.0;67.5;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;949872;2018-08-03 09:01:12:521
0.1321;-30.027;-5.1302;-1.8104;-9.3802;-2.2146;-1.2998;-29.6383;-10.6273;2.4537;-5.897;-1.0805;0.0;-25.03;-12.79;13.89;264.86;68.19;150.6;0.0;66.065;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;950371;2018-08-03 09:01:13:020
5.4807;-20.0887;3.7858;-1.5137;-9.6778;-0.4692;6.1993;-9.1614;2.7108;-3.0675;0.8195;2.2229;0.0;-17.21;-15.38;15.89;309.66;83.34;88.63;0.0;69.117;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;950872;2018-08-03 09:01:13:521
6.9173;-6.7099;3.939;-1.8266;-9.4878;-1.6779;8.7333;3.2944;5.8089;1.5855;-2.224;-2.2544;0.0;-36.85;-6.28;2.38;311.61;75.35;132.57;0.0;67.258;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;951372;2018-08-03 09:01:14:021
7.8079;-17.5293;11.6867;-1.7675;-9.542;-1.4129;9.4439;-7.1228;10.4203;-0.6568;3.1247;0.1904;0.0;-33.92;-2.33;4.84;318.11;78.61;121.74;0.0;66.47;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;951872;2018-08-03 09:01:14:521
10.5588;-12.4104;2.3205;-1.7634;-9.5677;-1.2329;13.403;-1.68;3.1462;1.1445;-4.7763;-3.1151;0.0;-37.08;11.45;-2.35;329.43;77.33;124.96;0.0;68.549;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;952371;2018-08-03 09:01:15:020
-4.2182;-15.0608;-4.6801;-1.8237;-9.3857;-2.1801;-3.2927;-4.6435;-1.1555;-1.9288;1.4427;0.8242;0.0;-32.32;16.49;10.51;308.17;75.73;131.67;0.0;66.929;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;952872;2018-08-03 09:01:15:521
-4.8862;-8.6659;5.4234;-0.5365;-9.7661;-0.7111;-4.7135;0.7284;6.079;0.7514;4.4925;-0.4349;0.0;-33.7;16.58;12.34;293.76;83.96;139.3;0.0;67.455;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;953372;2018-08-03 09:01:16:021
-1.3667;-6.9612;3.2758;-2.9807;-8.9708;-2.6096;1.7399;2.2053;5.752;-1.5282;1.4587;1.4698;0.0;-39.45;15.22;21.37;298.95;69.62;126.87;0.0;68.197;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;953872;2018-08-03 09:01:16:521
-5.4225;-6.9996;4.1449;-0.8182;-9.7618;-0.4567;-4.6208;2.9223;4.7021;2.1651;2.3567;0.2468;0.0;-47.26;24.72;17.68;311.78;84.52;119.17;0.0;66.794;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;954372;2018-08-03 09:01:17:021
1.4513;-5.1752;5.1553;-2.7051;-8.907;-3.0852;4.1072;3.9569;8.44;-1.769;1.3106;1.2471;0.0;-41.12;20.23;27.68;288.77;67.04;137.11;0.0;63.131;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;954871;2018-08-03 09:01:17:520
-6.3466;-8.7449;-4.0217;0.136;-9.7692;0.8452;-6.3139;0.3208;-2.6175;0.1134;-1.9129;0.4269;0.0;-44.27;24.39;15.72;78.87;85.27;-11.2;0.0;65.572;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;955371;2018-08-03 09:01:18:020
3.5055;-1.4091;2.8808;-2.3986;-8.9014;-3.3441;5.054;6.7777;6.7269;-0.709;2.3396;1.1438;0.0;-40.59;15.45;22.29;281.38;66.41;143.63;0.0;66.847;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;955872;2018-08-03 09:01:18:521
-5.7576;-6.7386;1.868;-0.042;-9.7699;0.8447;-6.1058;3.0108;1.0956;1.8966;-4.6826;0.4365;0.0;-39.96;21.81;16.38;62.67;86.44;3.95;0.0;63.626;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;956371;2018-08-03 09:01:19:020
6.1248;-1.3061;4.6669;-2.7985;-8.5764;-3.845;8.9478;7.4105;8.5891;-0.1679;2.6028;0.5728;0.0;-35.51;8.93;26.79;274.73;62.41;140.22;0.0;71.286;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;956872;2018-08-03 09:01:19:521
-5.4033;-12.5014;-2.2141;-0.4726;-9.6847;1.4676;-2.6026;-2.8053;-8.2261;2.6966;-3.4117;-0.1303;0.0;-30.68;17.15;25.2;8.25;84.23;43.28;0.0;68.058;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;957372;2018-08-03 09:01:20:021
4.9253;-0.3676;3.2615;-3.3878;-8.5563;-3.3887;7.8466;8.563;6.5978;0.9496;1.5524;-0.0951;0.0;-35.86;4.84;23.61;283.06;60.75;135.01;0.0;64.847;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;957871;2018-08-03 09:01:20:520
-0.002;-7.8327;1.2719;-0.0931;-9.689;1.5117;0.1922;2.0459;-0.2373;1.5621;-2.9345;-0.0493;0.0;-33.19;12.07;21.71;45.36;83.77;13.72;0.0;64.571;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;958372;2018-08-03 09:01:21:021
4.3004;-1.6749;2.9837;-2.8444;-8.5819;-3.7989;7.0233;7.0177;6.9199;0.5064;1.888;0.2543;0.0;-39.26;2.14;17.99;281.85;61.06;143.18;0.0;66.124;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;958872;2018-08-03 09:01:21:521
2.3755;-6.5327;1.7028;-0.7801;-9.748;0.734;3.07;3.4192;0.8932;0.8154;-6.7503;0.1765;0.0;-32.9;7.79;19.46;8.27;84.42;56.33;0.0;64.42;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;959371;2018-08-03 09:01:22:020
4.9516;-0.3916;2.7419;-2.9544;-8.3489;-4.2116;7.8867;8.0535;7.0404;0.3434;1.0294;0.0093;0.0;-41.63;1.61;14.14;285.58;58.36;144.95;0.0;64.811;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;959872;2018-08-03 09:01:22:521
-0.2175;-7.0379;1.643;-0.1101;-9.76;0.9493;-5.0E-4;2.9765;0.287;1.495;-2.6362;0.1382;0.0;-44.04;6.17;18.38;52.33;86.71;20.47;0.0;64.498;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;960372;2018-08-03 09:01:23:021
4.8702;-1.9502;2.7611;-2.5466;-8.7595;-3.5995;6.6863;7.3746;6.8148;0.0217;1.5215;0.4205;0.0;-57.81;12.26;21.35;288.59;63.28;144.72;0.0;64.871;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;960872;2018-08-03 09:01:23:521
-2.9875;-5.7833;3.9007;0.0691;-9.7523;1.0286;-3.7456;3.6236;2.6276;1.4684;-3.8985;0.1467;0.0;-67.71;22.5;18.62;73.5;86.3;4.0;0.0;64.512;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;961372;2018-08-03 09:01:24:021
5.7633;-2.0795;3.5272;-2.8934;-8.7366;-3.3867;9.0325;6.5264;6.5942;-0.1657;1.9178;0.7337;0.0;-54.03;34.19;18.37;303.19;62.99;139.49;0.0;63.988;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;961872;2018-08-03 09:01:24:521
0.0699;-7.4233;0.7763;-0.0395;-9.7229;1.2781;-0.0109;2.6728;-0.441;1.6441;-2.6884;0.0764;0.0;-49.81;37.4;14.29;67.05;84.55;3.54;0.0;65.272;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;962372;2018-08-03 09:01:25:021
5.8255;-1.0117;3.3309;-2.7878;-8.4973;-4.0242;8.6809;7.774;7.6372;-0.0795;2.1426;0.805;0.0;-34.49;24.89;24.88;285.85;60.34;144.28;0.0;65.283;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;962872;2018-08-03 09:01:25:521
0.0962;-6.0945;1.0923;-0.1662;-9.7524;1.0167;-0.6107;3.7257;0.2006;1.6058;-3.1518;-0.0046;0.0;-30.9;30.46;18.05;33.23;86.48;25.01;0.0;69.153;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;963372;2018-08-03 09:01:26:021
5.7944;-1.8281;4.2622;-2.514;-8.6237;-3.9346;7.9648;7.3027;8.2354;0.4415;1.692;0.4056;0.0;-23.38;10.63;24.34;267.68;61.54;146.74;0.0;61.556;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;963872;2018-08-03 09:01:26:521
1.6931;-4.4856;3.2758;0.1871;-9.7281;1.2242;1.705;5.3426;2.1389;1.576;-3.9252;0.4951;0.0;-16.74;16.82;17.03;57.14;84.26;-8.29;0.0;66.993;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;964372;2018-08-03 09:01:27:021
4.875;0.0897;2.5911;-2.5287;-8.7877;-3.5428;7.255;8.9789;6.1011;0.6652;1.4171;0.0775;0.0;-21.68;-2.71;18.34;264.24;63.23;144.12;0.0;63.391;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;964871;2018-08-03 09:01:27:520
5.3084;-10.0043;2.3134;-0.0121;-9.6239;1.8846;6.0161;-1.3863;-2.1646;2.392;-0.74;-0.4765;0.0;-19.64;-0.47;17.05;43.87;82.64;6.39;0.0;66.033;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;965372;2018-08-03 09:01:28:021
1.595;-0.6166;1.9854;-1.764;-8.8109;-3.9276;3.8364;8.1746;6.2697;1.8061;0.3029;-0.2751;0.0;-41.94;1.99;0.83;291.33;62.52;156.18;0.0;62.029;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;965872;2018-08-03 09:01:28:521
-3.476;-12.6618;-11.5898;-0.2519;-9.5958;2.0067;-2.6614;-2.372;-13.2685;1.168;0.5138;-2.3055;0.0;-33.78;10.9;9.8;44.06;79.31;23.05;0.0;69.118;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;966372;2018-08-03 09:01:29:021
-1.9173;-6.6596;-10.9888;-2.2361;-9.0252;-3.1171;1.2848;5.7769;1.7134;2.8862;0.8089;-0.3465;0.0;-44.3;19.61;7.21;303.33;66.97;144.35;0.0;65.402;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;966872;2018-08-03 09:01:29:521
-6.5549;-15.2763;-3.6123;0.3999;-9.4938;2.4247;-5.3824;-4.7459;-4.8703;0.9922;0.6661;-1.5322;0.0;-36.49;29.15;13.28;61.58;76.39;0.03;0.0;66.383;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;967372;2018-08-03 09:01:30:021
-12.2196;-44.3706;-11.7645;-1.5744;-9.3687;-2.4328;-10.0506;-29.659;-9.7821;0.8963;-2.2911;-0.436;0.0;-37.46;23.85;32.62;268.17;72.3;149.08;0.0;65.009;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;967871;2018-08-03 09:01:30:520
-13.6753;-9.3674;4.6645;-0.2217;-9.6542;1.7083;-5.9594;1.6219;3.5167;-0.349;-2.5595;1.017;0.0;-12.88;31.27;40.35;11.22;78.42;6.6;0.0;70.404;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;968372;2018-08-03 09:01:31:021
-6.4927;-13.0018;-8.4677;-2.1215;-9.2573;-2.4439;-5.7315;-5.047;-7.6862;-0.3351;0.7481;0.299;0.0;-38.87;-1.52;34.88;268.18;70.81;139.26;0.0;65.728;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;968872;2018-08-03 09:01:31:521
-6.2939;-13.9906;-0.5477;0.378;-9.5439;2.2228;-7.22;-3.939;-3.3985;0.2572;0.1878;-0.1271;0.0;-13.01;6.36;29.66;32.47;76.71;-9.65;0.0;67.254;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;969372;2018-08-03 09:01:32:021
5.6076;-3.8679;-3.5309;-2.6115;-9.0119;-2.8523;8.7651;5.5669;0.2263;-0.2265;-0.0039;0.7113;0.0;-28.57;-6.52;7.39;291.86;67.31;137.77;0.0;65.361;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;969872;2018-08-03 09:01:32:521
-5.5661;-14.2157;-14.9752;0.2295;-9.6848;1.5238;-6.8417;-4.3167;-12.2269;-1.3035;0.6139;1.147;0.0;-18.22;1.87;4.27;95.23;79.25;-19.02;0.0;66.692;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;970372;2018-08-03 09:01:33:021
-1.733;-21.4342;-1.0577;-2.5168;-9.036;-2.8611;5.9729;-2.6205;3.5172;0.6098;-3.2828;-0.4488;0.0;-29.38;5.91;3.25;307.01;67.13;138.66;0.0;66.26;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;970871;2018-08-03 09:01:33:520
-6.4879;-15.056;-6.6864;-0.4356;-9.7638;0.8049;-7.4531;-4.831;-7.5838;-2.4784;1.35;3.0666;0.0;-25.81;9.41;12.67;62.87;83.27;-1.13;0.0;66.902;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;971372;2018-08-03 09:01:34:021
7.2165;-0.4131;9.417;-1.917;-9.1709;-2.8966;9.0455;9.52;13.3305;1.1083;-3.1241;-0.7801;0.0;-44.12;6.39;6.61;293.82;67.74;150.54;0.0;69.468;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;971871;2018-08-03 09:01:34:520
5.3084;-19.301;4.3053;-1.3806;-9.695;-0.5199;6.4064;-9.3456;4.3295;-2.6595;1.7846;1.9087;0.0;-32.82;12.98;20.1;326.25;83.5;93.58;0.0;68.471;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;972372;2018-08-03 09:01:35:021
11.5548;-17.7854;4.2359;-2.0643;-9.4628;-1.538;13.2333;-10.2982;6.1799;2.0734;-3.5981;-3.0853;0.0;-41.79;11.83;14.31;302.77;68.95;132.72;0.0;67.869;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;972871;2018-08-03 09:01:35:520
9.5676;-20.2898;4.5926;-2.1712;-9.4769;-1.2827;12.7275;-10.0658;8.9509;-1.3013;0.1207;0.1169;0.0;-36.76;12.27;23.18;303.31;76.55;117.22;0.0;67.849;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;973372;2018-08-03 09:01:36:021
8.926;-16.0927;2.8185;-1.5823;-9.6396;-0.8628;6.2356;-9.2831;3.385;0.8271;-2.9696;-3.6147;0.0;-41.69;14.09;21.97;305.82;73.47;121.66;0.0;62.417;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;973871;2018-08-03 09:01:36:520
-1.1153;-14.8501;-11.2115;-1.9716;-9.5246;-1.2511;0.1275;-5.1122;-9.3183;-1.1596;5.8923;0.2468;0.0;-39.51;5.35;24.33;297.28;76.23;122.4;0.0;67.027;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;974372;2018-08-03 09:01:37:021
-2.705;-12.0561;6.2422;-0.6656;-9.6957;-1.312;-3.0182;-4.25;7.4791;1.6058;1.0475;-0.4317;0.0;-51.81;1.06;16.14;287.16;78.52;149.01;0.0;65.744;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;974871;2018-08-03 09:01:37:520
2.002;-13.9044;1.6047;-1.8694;-9.4956;-1.5844;2.2736;-4.0136;2.0709;-3.1634;0.1825;2.3848;0.0;-46.76;3.49;19.14;301.23;78.62;126.83;0.0;68.217;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;975333;2018-08-03 09:01:37:982
8.7847;-10.7321;5.8951;-2.3325;-9.4666;-1.0552;10.6978;-2.5874;7.2677;0.4777;-3.661;-2.9607;0.0;-45.48;13.57;11.42;318.66;68.25;123.12;0.0;63.042;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;975833;2018-08-03 09:01:38:482
3.812;-14.3641;-0.2389;-1.8021;-9.5547;-1.2767;6.4687;-4.9451;1.148;-2.1876;-1.196;0.3395;0.0;-42.79;14.07;12.48;317.28;78.22;119.04;0.0;65.605;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;976333;2018-08-03 09:01:38:982
-3.6819;-15.973;5.263;-0.9646;-9.7048;-1.0278;-1.7319;-9.0537;5.8482;0.1251;-0.1211;-2.2682;0.0;-45.31;18.58;10.19;309.8;79.29;130.59;0.0;65.801;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;976833;2018-08-03 09:01:39:482
0.7211;-14.0888;5.7203;-1.9992;-9.4646;-1.6108;-1.7885;-3.9809;-2.7901;-0.2265;3.2142;0.3896;0.0;-39.35;26.34;16.97;313.81;75.92;121.32;0.0;68.008;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;977332;2018-08-03 09:01:39:981
3.8407;-17.1558;5.1409;-1.1903;-9.6849;-0.9775;9.276;-3.0315;4.1773;-0.1189;-1.9789;-2.9713;0.0;-29.13;37.9;15.69;307.49;78.82;123.38;0.0;63.79;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;977833;2018-08-03 09:01:40:482
0.4194;-15.3745;1.5712;-1.7635;-9.531;-1.49;8.1936;-7.8548;16.1519;-0.8518;3.4688;-0.1473;0.0;-14.66;33.71;19.89;290.72;76.5;123.32;0.0;60.145;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;978333;2018-08-03 09:01:40:982
4.128;-16.1765;3.8816;-1.043;-9.7259;-0.6992;3.6783;-6.9974;5.3815;-0.1615;-2.3795;-2.4057;0.0;-14.96;26.53;23.87;284.6;78.79;121.23;0.0;65.745;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;978833;2018-08-03 09:01:41:482
-3.634;-14.0696;0.465;-1.6701;-9.4566;-1.9886;-1.5639;-4.351;3.3673;-1.8744;2.9117;0.9041;0.0;-4.29;10.43;26.4;239.03;76.04;135.09;0.0;64.98;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;979333;2018-08-03 09:01:41:982
-0.3563;-14.3521;11.871;-0.813;-9.7326;-0.8861;0.7078;-4.71;12.4292;0.2113;1.2286;-1.6227;0.0;-9.54;3.93;24.41;261.56;78.54;123.02;0.0;65.831;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;979833;2018-08-03 09:01:42:482
-5.7074;-13.3681;-7.1749;-2.1273;-9.342;-2.0911;-4.3513;-3.0794;-4.2201;-1.3077;2.3173;1.359;0.0;-8.95;-3.54;17.22;255.17;74.46;130.07;0.0;61.812;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;980333;2018-08-03 09:01:42:982
-2.4369;-7.3802;2.0189;-0.5327;-9.7582;-0.8147;-2.0393;2.3748;3.0698;2.5592;2.4174;-0.273;0.0;-14.9;-2.13;17.65;253.28;80.77;148.65;0.0;65.451;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;980833;2018-08-03 09:01:43:482
-1.5127;-6.389;3.6302;-2.247;-9.1001;-2.8827;1.039;3.2691;6.6625;-1.7008;1.6302;1.7499;0.0;-15.73;-8.71;14.38;259.32;70.14;141.53;0.0;65.097;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;981333;2018-08-03 09:01:43:982
-5.1184;-5.7594;2.5863;-0.6252;-9.7656;-0.6423;-4.9972;3.9488;4.6328;2.5997;0.6171;0.903;0.0;-24.16;-4.31;18.27;256.36;81.88;155.53;0.0;63.582;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;981833;2018-08-03 09:01:44:482
0.7594;-7.8375;4.3508;-2.4554;-9.1545;-2.5174;3.0123;1.3862;7.1925;-1.4984;2.0851;1.767;0.0;-33.56;-5.86;17.87;276.15;70.39;135.16;0.0;64.122;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;982333;2018-08-03 09:01:44:982
-0.1001;-4.6915;1.1019;-0.6011;-9.7877;-0.1032;0.8062;5.4227;0.672;2.3291;2.7444;-0.4424;0.0;-37.39;-0.63;18.09;283.02;83.14;138.82;0.0;63.558;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;982833;2018-08-03 09:01:45:482
0.0387;-6.9325;4.0348;-2.4154;-9.0885;-2.7811;1.7522;1.8448;5.6453;-1.5431;1.3671;1.6647;0.0;-37.1;2.64;16.7;287.05;69.27;138.69;0.0;64.82;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;983332;2018-08-03 09:01:45:981
-1.5223;-5.7785;-0.8709;-0.6251;-9.7815;-0.3191;-0.8874;3.775;0.8891;2.6444;2.966;-0.2346;0.0;-36.31;8.09;14.59;310.9;85.9;117.04;0.0;63.996;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;983833;2018-08-03 09:01:46:482
0.7737;-6.7601;3.9534;-2.398;-9.162;-2.5453;2.5937;1.8906;6.8374;-1.1788;1.2925;1.751;0.0;-32.45;4.61;18.41;280.32;73.29;135.3;0.0;63.52;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;984333;2018-08-03 09:01:46:982
-1.5558;-5.3547;1.5089;-0.4806;-9.7935;-0.1623;-1.177;4.6343;1.7466;3.0567;2.655;-0.3604;0.0;-36.04;6.37;18.0;315.05;87.04;108.66;0.0;66.72;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;984833;2018-08-03 09:01:47:482
-0.6221;-6.7194;4.7171;-2.2829;-9.1874;-2.5595;-0.724;2.036;6.5738;-1.2481;1.5023;1.7734;0.0;-29.04;1.43;15.72;281.14;71.41;137.54;0.0;62.628;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;985333;2018-08-03 09:01:47:982
-29.7787;-14.9938;-19.3709;-1.0224;-9.7528;0.0927;-36.6769;-11.7113;-10.0005;-0.7144;1.4448;0.1265;0.0;-15.19;12.6;10.47;315.57;85.28;104.08;0.0;67.507;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;985833;2018-08-03 09:01:48:482
1.1233;-6.5566;3.3572;-3.3324;-8.6898;-3.0909;4.5434;2.6574;7.068;-1.4824;1.2051;1.5379;0.0;-8.45;1.1;12.08;266.19;65.89;131.26;0.0;66.907;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;986334;2018-08-03 09:01:48:983
-6.2269;-6.887;-2.9946;-0.8239;-9.7719;0.0324;-7.8733;1.767;-4.6651;2.0862;1.137;-1.1625;0.0;-7.16;17.05;9.4;315.11;85.18;87.75;0.0;67.295;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;986833;2018-08-03 09:01:49:482
1.674;-4.1361;4.4083;-3.3282;-8.7124;-3.0309;5.3013;4.9889;7.3547;-0.8528;2.0403;1.5401;0.0;-0.29;11.23;14.64;246.18;64.67;131.02;0.0;60.922;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;987333;2018-08-03 09:01:49:982
-0.658;-4.9836;5.3109;-0.8615;-9.7686;-0.0509;0.2088;4.0087;5.8427;1.0827;-5.1886;0.0295;0.0;-3.27;22.04;11.37;290.96;84.95;93.38;0.0;67.412;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;987832;2018-08-03 09:01:50:481
3.9317;-2.2782;3.5847;-2.916;-8.5719;-3.7669;6.7877;6.6604;6.8776;-0.3266;2.5101;0.9904;0.0;-7.84;7.58;20.14;249.69;62.59;140.04;0.0;62.605;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;988333;2018-08-03 09:01:50:982
-15.4733;-8.9149;-1.8166;-0.3863;-9.7808;0.5978;-5.4863;3.2544;0.6142;0.9123;-4.3587;0.8477;0.0;-10.55;18.67;13.8;4.92;85.84;32.87;0.0;68.773;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;988833;2018-08-03 09:01:51:482
5.9859;-2.8983;3.6038;-2.8987;-8.6177;-3.6746;8.0502;5.8184;7.3868;-0.1998;2.0435;0.788;0.0;-14.73;9.97;18.93;272.39;63.19;139.3;0.0;64.901;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;989333;2018-08-03 09:01:51:982
-4.1416;-9.705;-2.9659;-0.1578;-9.7495;1.0449;-3.7958;-0.1084;-5.1167;1.9733;-3.1763;0.1797;0.0;-15.39;26.46;12.84;35.9;83.81;8.59;0.0;66.361;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;989833;2018-08-03 09:01:52:482
4.6523;0.3866;4.109;-2.0755;-8.4453;-4.5322;6.8566;9.0486;8.8223;-0.2797;2.3215;0.5856;0.0;-16.89;4.84;30.81;243.37;60.65;152.02;0.0;67.919;12.931261;77.68449;;879.8850708;;80.906;;0 / 0;990333;2018-08-03 09:01:52:982
